stop,day_degree,day_clusterring_coefficient,day_closeness,day_betwennesses,day_page_rank,day_weighted_degree,stop,night_degree,night_clusterring_coefficient,night_closeness,night_betwennesses,night_page_rank,night_weighted_degree,stop,night_bus_degree,night_bus_clusterring_coefficient,night_bus_closeness,night_bus_betwennesses,night_bus_page_rank,night_bus_weighted_degree,stop,day_tram_degree,day_tram_clusterring_coefficient,day_tram_closeness,day_tram_betwennesses,day_tram_page_rank,day_tram_weighted_degree,stop,day_bus_degree,day_bus_clusterring_coefficient,day_bus_closeness,day_bus_betwennesses,day_bus_page_rank,day_bus_weighted_degree,stop,night_tram_degree,night_tram_clusterring_coefficient,night_tram_closeness,night_tram_betwennesses,night_tram_page_rank,night_tram_weighted_degree
Awicenny (Stacja kolejowa),4,0.3333333333333333,0.059078106752764994,0.005034766697888556,0.0011331644620784136,264.9375,Awicenny (Stacja kolejowa),4,0.3333333333333333,0.059078106752764994,0.005034766697888556,0.0010942112830064125,82.125,Awicenny (Stacja kolejowa),4,0.3333333333333333,0.059078106752764994,0.005034766697888556,0.0011257096864945857,82.125,Awicenny (Stacja kolejowa),4,0.3333333333333333,0.059078106752764994,0.005034766697888556,0.0005533013648100314,,Awicenny (Stacja kolejowa),4,0.3333333333333333,0.059078106752764994,0.005034766697888556,0.0012051399379310818,,Awicenny (Stacja kolejowa),4,0.3333333333333333,0.059078106752764994,0.005034766697888556,0.0005550416281221097,
Jordanowska,7,0.09523809523809523,0.06506771582053417,0.022845812444818467,0.0013325992148514737,172.8125,Jordanowska,7,0.09523809523809523,0.06506771582053417,0.022845812444818467,0.001361212531223149,58.125,Jordanowska,7,0.09523809523809523,0.06506771582053417,0.022845812444818467,0.0014084948734667503,,Jordanowska,7,0.09523809523809523,0.06506771582053417,0.022845812444818467,0.0005533013648100314,,Jordanowska,7,0.09523809523809523,0.06506771582053417,0.022845812444818467,0.001429331127353083,172.8125,Jordanowska,7,0.09523809523809523,0.06506771582053417,0.022845812444818467,0.0005550416281221097,
POCZTA POLSKA,3,0.6666666666666666,0.06148126965970832,0.003163315283827659,0.0011560529397183089,228.3125,POCZTA POLSKA,3,0.6666666666666666,0.06148126965970832,0.003163315283827659,0.0011433424992293537,71.75,POCZTA POLSKA,3,0.6666666666666666,0.06148126965970832,0.003163315283827659,0.0011762327605665717,71.75,POCZTA POLSKA,3,0.6666666666666666,0.06148126965970832,0.003163315283827659,0.0005533013648100314,,POCZTA POLSKA,3,0.6666666666666666,0.06148126965970832,0.003163315283827659,0.0012299714779147358,228.3125,POCZTA POLSKA,3,0.6666666666666666,0.06148126965970832,0.003163315283827659,0.0005550416281221097,
Stanisławowska (W.K. Formaty),3,0.3333333333333333,0.05695364238410596,0.005240257043463708,0.0013753503097721613,518.5625,Stanisławowska (W.K. Formaty),3,0.3333333333333333,0.05695364238410596,0.005240257043463708,0.001319700490550335,183.0,Stanisławowska (W.K. Formaty),3,0.3333333333333333,0.05695364238410596,0.005240257043463708,0.0013631613589928345,183.0,Stanisławowska (W.K. Formaty),3,0.3333333333333333,0.05695364238410596,0.005240257043463708,0.0005533013648100314,,Stanisławowska (W.K. Formaty),3,0.3333333333333333,0.05695364238410596,0.005240257043463708,0.001469145649837577,518.5625,Stanisławowska (W.K. Formaty),3,0.3333333333333333,0.05695364238410596,0.005240257043463708,0.0005550416281221097,
Azaliowa,4,0.3333333333333333,0.05652316792638843,0.03897033055113046,0.0011532790370142635,297.375,Azaliowa,4,0.3333333333333333,0.05652316792638843,0.03897033055113046,0.001438004890562137,188.375,Azaliowa,4,0.3333333333333333,0.05652316792638843,0.03897033055113046,0.0014708563565084295,188.375,Azaliowa,4,0.3333333333333333,0.05652316792638843,0.03897033055113046,0.0005533013648100314,,Azaliowa,4,0.3333333333333333,0.05652316792638843,0.03897033055113046,0.0012182398390727161,297.375,Azaliowa,4,0.3333333333333333,0.05652316792638843,0.03897033055113046,0.0005550416281221097,
Pawłowice,3,0.6666666666666666,0.05356920393671359,9.024374836433205e-07,0.0015212120516763543,371.75,Pawłowice,3,0.6666666666666666,0.05356920393671359,9.024374836433205e-07,0.001386986709487846,177.75,Pawłowice,3,0.6666666666666666,0.05356920393671359,9.024374836433205e-07,0.0014186736059977024,177.75,Pawłowice,3,0.6666666666666666,0.05356920393671359,9.024374836433205e-07,0.0005533013648100314,,Pawłowice,3,0.6666666666666666,0.05356920393671359,9.024374836433205e-07,0.001606979497040542,371.75,Pawłowice,3,0.6666666666666666,0.05356920393671359,9.024374836433205e-07,0.0005550416281221097,
Przedwiośnie (Stacja kolejowa),4,0.16666666666666666,0.059747116854244824,0.1382749345918385,0.0013829300150247708,426.0625,Przedwiośnie (Stacja kolejowa),4,0.16666666666666666,0.059747116854244824,0.1382749345918385,0.0016782545971020118,226.875,Przedwiośnie (Stacja kolejowa),4,0.16666666666666666,0.059747116854244824,0.1382749345918385,0.0017165907866675111,226.875,Przedwiośnie (Stacja kolejowa),4,0.16666666666666666,0.059747116854244824,0.1382749345918385,0.0005533013648100314,,Przedwiośnie (Stacja kolejowa),4,0.16666666666666666,0.059747116854244824,0.1382749345918385,0.0014605285070749955,,Przedwiośnie (Stacja kolejowa),4,0.16666666666666666,0.059747116854244824,0.1382749345918385,0.0005550416281221097,
BARDZKA (Cmentarz),3,0.3333333333333333,0.055956796148090314,0.03087845690762204,0.0012051717180818241,726.0,BARDZKA (Cmentarz),3,0.3333333333333333,0.055956796148090314,0.03087845690762204,0.001287950197467888,216.875,BARDZKA (Cmentarz),3,0.3333333333333333,0.055956796148090314,0.03087845690762204,0.0015628799948859493,216.875,BARDZKA (Cmentarz),3,0.3333333333333333,0.055956796148090314,0.03087845690762204,0.0005533013648100314,,BARDZKA (Cmentarz),3,0.3333333333333333,0.055956796148090314,0.03087845690762204,0.0015001762979825215,726.0,BARDZKA (Cmentarz),3,0.3333333333333333,0.055956796148090314,0.03087845690762204,0.0005550416281221097,
Buforowa-Rondo,3,0.3333333333333333,0.053125772176921174,0.028660265572826766,0.0014651003461464585,713.625,Buforowa-Rondo,3,0.3333333333333333,0.053125772176921174,0.028660265572826766,0.001387537059007775,178.75,Buforowa-Rondo,3,0.3333333333333333,0.053125772176921174,0.028660265572826766,0.0015262644091808516,178.75,Buforowa-Rondo,3,0.3333333333333333,0.053125772176921174,0.028660265572826766,0.0005533013648100314,,Buforowa-Rondo,3,0.3333333333333333,0.053125772176921174,0.028660265572826766,0.001663017693382857,713.625,Buforowa-Rondo,3,0.3333333333333333,0.053125772176921174,0.028660265572826766,0.0005550416281221097,
GAJ - pętla,6,0.3333333333333333,0.05910246718438595,0.03693433301217719,0.0008421646037917123,530.6875,GAJ - pętla,6,0.3333333333333333,0.05910246718438595,0.03693433301217719,0.0008970143953468099,160.25,GAJ - pętla,6,0.3333333333333333,0.05910246718438595,0.03693433301217719,0.001148412355021932,160.25,GAJ - pętla,6,0.3333333333333333,0.05910246718438595,0.03693433301217719,0.0005533013648100314,,GAJ - pętla,6,0.3333333333333333,0.05910246718438595,0.03693433301217719,0.0011307561904830923,,GAJ - pętla,6,0.3333333333333333,0.05910246718438595,0.03693433301217719,0.0005550416281221097,
Morwowa,5,0.4,0.05630114566284779,0.0013646173421362963,0.00209404425955919,1588.9375,Morwowa,5,0.4,0.05630114566284779,0.0013646173421362963,0.002116065366562664,454.875,Morwowa,5,0.4,0.05630114566284779,0.0013646173421362963,0.001993219914589963,297.875,Morwowa,5,0.4,0.05630114566284779,0.0013646173421362963,0.003645967430964186,,Morwowa,5,0.4,0.05630114566284779,0.0013646173421362963,0.002105030202705155,1086.5625,Morwowa,5,0.4,0.05630114566284779,0.0013646173421362963,0.0036979915146039253,
BARTOSZOWICE,2,0.0,0.050585259690606434,0.00017933688893701898,0.0005298539030392307,81.25,BARTOSZOWICE,2,0.0,0.050585259690606434,0.00017933688893701898,0.00058689914968796,55.375,BARTOSZOWICE,2,0.0,0.050585259690606434,0.00017933688893701898,0.0009111688700419368,55.375,BARTOSZOWICE,2,0.0,0.050585259690606434,0.00017933688893701898,0.0005533013648100314,,BARTOSZOWICE,2,0.0,0.050585259690606434,0.00017933688893701898,0.000589086533108211,,BARTOSZOWICE,2,0.0,0.050585259690606434,0.00017933688893701898,0.0005550416281221097,
BISKUPIN,2,0.0,0.051751113250692024,0.0008336253372913566,0.0007404465456587978,500.625,BISKUPIN,2,0.0,0.051751113250692024,0.0008336253372913566,0.000987579792318358,191.0,BISKUPIN,2,0.0,0.051751113250692024,0.0008336253372913566,0.0005810103024137929,31.0,BISKUPIN,2,0.0,0.051751113250692024,0.0008336253372913566,0.0023413481949094,,BISKUPIN,2,0.0,0.051751113250692024,0.0008336253372913566,0.0001844111138431276,,BISKUPIN,2,0.0,0.051751113250692024,0.0008336253372913566,0.0024394831721319585,
Bacciarellego,3,0.3333333333333333,0.053260667616275466,0.0016658783220926383,0.0008359840331914766,162.5,Bacciarellego,3,0.3333333333333333,0.053260667616275466,0.0016658783220926383,0.0007990780444418393,79.75,Bacciarellego,3,0.3333333333333333,0.053260667616275466,0.0016658783220926383,0.0011317115923846516,79.75,Bacciarellego,3,0.3333333333333333,0.053260667616275466,0.0016658783220926383,0.0005533013648100314,,Bacciarellego,3,0.3333333333333333,0.053260667616275466,0.0016658783220926383,0.0009521774570943033,,Bacciarellego,3,0.3333333333333333,0.053260667616275466,0.0016658783220926383,0.0005550416281221097,
BIERUTOWSKA (Ośrodek zdrowia),2,1.0,0.059090284457881,0.0,0.0005710090447150804,111.375,BIERUTOWSKA (Ośrodek zdrowia),2,1.0,0.059090284457881,0.0,0.0003087134429669354,8.25,BIERUTOWSKA (Ośrodek zdrowia),2,1.0,0.059090284457881,0.0,0.0003157660253121926,8.25,BIERUTOWSKA (Ośrodek zdrowia),2,1.0,0.059090284457881,0.0,0.0005533013648100314,,BIERUTOWSKA (Ośrodek zdrowia),2,1.0,0.059090284457881,0.0,0.0006030527151472046,111.375,BIERUTOWSKA (Ośrodek zdrowia),2,1.0,0.059090284457881,0.0,0.0005550416281221097,
Dobroszycka,3,0.3333333333333333,0.05922049304503512,0.04906815065971528,0.0009401980386510264,170.0,Dobroszycka,3,0.3333333333333333,0.05922049304503512,0.04906815065971528,0.0008181333724321953,32.5,Dobroszycka,3,0.3333333333333333,0.05922049304503512,0.04906815065971528,0.0008368232957310193,32.5,Dobroszycka,3,0.3333333333333333,0.05922049304503512,0.04906815065971528,0.0005533013648100314,,Dobroszycka,3,0.3333333333333333,0.05922049304503512,0.04906815065971528,0.0009930324032612332,170.0,Dobroszycka,3,0.3333333333333333,0.05922049304503512,0.04906815065971528,0.0005550416281221097,
PSIE POLE (Stacja kolejowa),4,0.16666666666666666,0.06265938069216757,0.05539544728129739,0.001057095361720347,300.625,PSIE POLE (Stacja kolejowa),4,0.16666666666666666,0.06265938069216757,0.05539544728129739,0.0009489963171506098,62.75,PSIE POLE (Stacja kolejowa),4,0.16666666666666666,0.06265938069216757,0.05539544728129739,0.0009706727607870381,62.75,PSIE POLE (Stacja kolejowa),4,0.16666666666666666,0.06265938069216757,0.05539544728129739,0.0005533013648100314,,PSIE POLE (Stacja kolejowa),4,0.16666666666666666,0.06265938069216757,0.05539544728129739,0.0011160932011965738,300.625,PSIE POLE (Stacja kolejowa),4,0.16666666666666666,0.06265938069216757,0.05539544728129739,0.0005550416281221097,
BIERUTOWSKA (Wiadukt),2,0.0,0.05143540669856459,0.04308530901642441,0.0011238998098958672,118.875,BIERUTOWSKA (Wiadukt),2,0.0,0.05143540669856459,0.04308530901642441,0.0012206983772292655,27.0,BIERUTOWSKA (Wiadukt),2,0.0,0.05143540669856459,0.04308530901642441,0.0012485870767141552,27.0,BIERUTOWSKA (Wiadukt),2,0.0,0.05143540669856459,0.04308530901642441,0.0005533013648100314,,BIERUTOWSKA (Wiadukt),2,0.0,0.05143540669856459,0.04308530901642441,0.0011872942282117882,118.875,BIERUTOWSKA (Wiadukt),2,0.0,0.05143540669856459,0.04308530901642441,0.0005550416281221097,
Bierutowska 75,2,0.0,0.05368624758099756,0.04499860238124341,0.001032940402827586,118.875,Bierutowska 75,2,0.0,0.05368624758099756,0.04499860238124341,0.0010838484227151876,27.0,Bierutowska 75,2,0.0,0.05368624758099756,0.04499860238124341,0.0011086103336053177,27.0,Bierutowska 75,2,0.0,0.05368624758099756,0.04499860238124341,0.0005533013648100314,,Bierutowska 75,2,0.0,0.05368624758099756,0.04499860238124341,0.0010911812585565576,118.875,Bierutowska 75,2,0.0,0.05368624758099756,0.04499860238124341,0.0005550416281221097,
Mirków - Sportowa,2,0.0,0.04945939728548424,0.041278006934059384,0.0012072125050884364,118.875,Mirków - Sportowa,2,0.0,0.04945939728548424,0.041278006934059384,0.0013005847520121017,27.0,Mirków - Sportowa,2,0.0,0.04945939728548424,0.041278006934059384,0.001330298655121885,27.0,Mirków - Sportowa,2,0.0,0.04945939728548424,0.041278006934059384,0.0005533013648100314,,Mirków - Sportowa,2,0.0,0.04945939728548424,0.041278006934059384,0.001275320666238042,118.875,Mirków - Sportowa,2,0.0,0.04945939728548424,0.041278006934059384,0.0005550416281221097,
Spółdzielcza,3,0.0,0.05456160385737851,0.0031332842159225408,0.0013398075949801291,1007.5,Spółdzielcza,3,0.0,0.05456160385737851,0.0031332842159225408,0.0017607579001923852,392.75,Spółdzielcza,3,0.0,0.05456160385737851,0.0031332842159225408,0.0011709175065679881,85.25,Spółdzielcza,3,0.0,0.05456160385737851,0.0031332842159225408,0.004233430990849923,,Spółdzielcza,3,0.0,0.05456160385737851,0.0031332842159225408,0.0001844111138431276,,Spółdzielcza,3,0.0,0.05456160385737851,0.0031332842159225408,0.00426077775575754,
BLACHARSKA,1,0.0,0.05963111912356123,0.0,0.0005827476776425233,66.125,BLACHARSKA,1,0.0,0.05963111912356123,0.0,0.0005539841690918893,17.625,BLACHARSKA,1,0.0,0.05963111912356123,0.0,0.0005915204218536887,17.625,BLACHARSKA,1,0.0,0.05963111912356123,0.0,0.0005533013648100314,,BLACHARSKA,1,0.0,0.05963111912356123,0.0,0.0006534623759315329,66.125,BLACHARSKA,1,0.0,0.05963111912356123,0.0,0.0005550416281221097,
BLIZANOWICE,1,0.0,0.037016313003055995,0.0,0.00036664890233498095,5.5,BLIZANOWICE,1,0.0,0.037016313003055995,0.0,0.00039668797532518797,2.75,BLIZANOWICE,1,0.0,0.037016313003055995,0.0,0.0004057736020102849,2.75,BLIZANOWICE,1,0.0,0.037016313003055995,0.0,0.0005533013648100314,,BLIZANOWICE,1,0.0,0.037016313003055995,0.0,0.0003873667547540169,5.5,BLIZANOWICE,1,0.0,0.037016313003055995,0.0,0.0005550416281221097,
TRESTNO (pętla),2,0.0,0.03843747206579065,0.002325581395348837,0.0011222265943413114,27.3125,TRESTNO (pętla),2,0.0,0.03843747206579065,0.002325581395348837,0.0011748369576182764,12.625,TRESTNO (pętla),2,0.0,0.03843747206579065,0.002325581395348837,0.0012018002814452693,12.625,TRESTNO (pętla),2,0.0,0.03843747206579065,0.002325581395348837,0.0005533013648100314,,TRESTNO (pętla),2,0.0,0.03843747206579065,0.002325581395348837,0.0011857167791184309,27.3125,TRESTNO (pętla),2,0.0,0.03843747206579065,0.002325581395348837,0.0005550416281221097,
BROCHÓW,2,0.0,0.04462895692786715,0.006960500311340931,0.0013719242892973327,353.375,BROCHÓW,2,0.0,0.04462895692786715,0.006960500311340931,0.0015260887375233743,144.25,BROCHÓW,2,0.0,0.04462895692786715,0.006960500311340931,0.0015793573895614879,144.25,BROCHÓW,2,0.0,0.04462895692786715,0.006960500311340931,0.0005533013648100314,,BROCHÓW,2,0.0,0.04462895692786715,0.006960500311340931,0.0014702160803225252,353.375,BROCHÓW,2,0.0,0.04462895692786715,0.006960500311340931,0.0005550416281221097,
Chińska,4,0.16666666666666666,0.04669598740294293,0.012786364653565948,0.002196661464868891,626.0625,Chińska,4,0.16666666666666666,0.04669598740294293,0.012786364653565948,0.002085297966951066,202.125,Chińska,4,0.16666666666666666,0.04669598740294293,0.012786364653565948,0.0021698213055640955,202.125,Chińska,4,0.16666666666666666,0.04669598740294293,0.012786364653565948,0.0005533013648100314,,Chińska,4,0.16666666666666666,0.04669598740294293,0.012786364653565948,0.0023706691977872524,626.0625,Chińska,4,0.16666666666666666,0.04669598740294293,0.012786364653565948,0.0005550416281221097,
BROCHÓW (Stacja kolejowa),2,0.0,0.048869189680645526,0.014550246018982586,0.0011890492280151317,366.6875,BROCHÓW (Stacja kolejowa),2,0.0,0.048869189680645526,0.014550246018982586,0.0013900722820243529,159.25,BROCHÓW (Stacja kolejowa),2,0.0,0.048869189680645526,0.014550246018982586,0.0014810217936255523,159.25,BROCHÓW (Stacja kolejowa),2,0.0,0.048869189680645526,0.014550246018982586,0.0005533013648100314,,BROCHÓW (Stacja kolejowa),2,0.0,0.048869189680645526,0.014550246018982586,0.0013235143094455614,366.6875,BROCHÓW (Stacja kolejowa),2,0.0,0.048869189680645526,0.014550246018982586,0.0005550416281221097,
Topolowa,2,0.0,0.05125454437093987,0.016768437353777782,0.001099160648129293,366.125,Topolowa,2,0.0,0.05125454437093987,0.016768437353777782,0.001387633036894251,177.5,Topolowa,2,0.0,0.05125454437093987,0.016768437353777782,0.0015341579912081706,177.5,Topolowa,2,0.0,0.05125454437093987,0.016768437353777782,0.0005533013648100314,,Topolowa,2,0.0,0.05125454437093987,0.016768437353777782,0.0012899637826007562,366.125,Topolowa,2,0.0,0.05125454437093987,0.016768437353777782,0.0005550416281221097,
BRZEZINA (pętla),1,0.0,0.03278438548337908,0.0,0.0010057747869139432,33.625,BRZEZINA (pętla),1,0.0,0.03278438548337908,0.0,0.0010471821551616956,12.125,BRZEZINA (pętla),1,0.0,0.03278438548337908,0.0,0.0010711498852389249,12.125,BRZEZINA (pętla),1,0.0,0.03278438548337908,0.0,0.0005533013648100314,,BRZEZINA (pętla),1,0.0,0.03278438548337908,0.0,0.0010625791853354702,33.625,BRZEZINA (pętla),1,0.0,0.03278438548337908,0.0,0.0005550416281221097,
Brzezina - Kościół,3,0.0,0.03389429708745517,0.01513580169402245,0.0019557978776025696,67.25,Brzezina - Kościół,3,0.0,0.03389429708745517,0.01513580169402245,0.0020423847005462807,24.25,Brzezina - Kościół,3,0.0,0.03389429708745517,0.01513580169402245,0.002089147812909007,24.25,Brzezina - Kościół,3,0.0,0.03389429708745517,0.01513580169402245,0.0005533013648100314,,Brzezina - Kościół,3,0.0,0.03389429708745517,0.01513580169402245,0.0020662778152761014,67.25,Brzezina - Kościół,3,0.0,0.03389429708745517,0.01513580169402245,0.0005550416281221097,
Libelta,3,0.3333333333333333,0.05412890231621349,0.002995176469705426,0.000777042545523916,273.3125,Libelta,3,0.3333333333333333,0.05412890231621349,0.002995176469705426,0.0011346758842396781,148.125,Libelta,3,0.3333333333333333,0.05412890231621349,0.002995176469705426,0.0016771631458862568,148.125,Libelta,3,0.3333333333333333,0.05412890231621349,0.002995176469705426,0.0005533013648100314,,Libelta,3,0.3333333333333333,0.05412890231621349,0.002995176469705426,0.0011139509275090418,,Libelta,3,0.3333333333333333,0.05412890231621349,0.002995176469705426,0.0005550416281221097,
Monte Cassino,4,0.16666666666666666,0.05538025629467448,0.004187624323718544,0.001325875049936466,433.875,Monte Cassino,4,0.16666666666666666,0.05538025629467448,0.004187624323718544,0.0010692754396122847,138.25,Monte Cassino,4,0.16666666666666666,0.05538025629467448,0.004187624323718544,0.0016336217947336687,138.25,Monte Cassino,4,0.16666666666666666,0.05538025629467448,0.004187624323718544,0.0005533013648100314,,Monte Cassino,4,0.16666666666666666,0.05538025629467448,0.004187624323718544,0.0016776570578625218,,Monte Cassino,4,0.16666666666666666,0.05538025629467448,0.004187624323718544,0.0005550416281221097,
Bagatela,2,0.0,0.05142002989536622,0.002325581395348837,0.0012821809586835758,300.75,Bagatela,2,0.0,0.05142002989536622,0.002325581395348837,0.001315305962564479,123.75,Bagatela,2,0.0,0.05142002989536622,0.002325581395348837,0.0013460854909380755,123.75,Bagatela,2,0.0,0.05142002989536622,0.002325581395348837,0.0005533013648100314,,Bagatela,2,0.0,0.05142002989536622,0.002325581395348837,0.0013551890578803391,300.75,Bagatela,2,0.0,0.05142002989536622,0.002325581395348837,0.0005550416281221097,
Redycka,2,0.0,0.054197126291908246,0.0046457481657958145,0.001167190147843191,300.75,Redycka,2,0.0,0.054197126291908246,0.0046457481657958145,0.0011965993319585904,123.75,Redycka,2,0.0,0.054197126291908246,0.0046457481657958145,0.0012250316207914648,123.75,Redycka,2,0.0,0.054197126291908246,0.0046457481657958145,0.0005533013648100314,,Redycka,2,0.0,0.054197126291908246,0.0046457481657958145,0.0012340387061441874,300.75,Redycka,2,0.0,0.054197126291908246,0.0046457481657958145,0.0005550416281221097,
