stop,day_tram_degree,day_tram_clusterring_coefficient,day_tram_closeness,day_tram_betwennesses,day_tram_page_rank,day_tram_weighted_degree,stop,night_tram_degree,night_tram_clusterring_coefficient,night_tram_closeness,night_tram_betwennesses,night_tram_page_rank,night_tram_weighted_degree,stop,night_bus_degree,night_bus_clusterring_coefficient,night_bus_closeness,night_bus_betwennesses,night_bus_page_rank,night_bus_weighted_degree,stop,night_degree,night_clusterring_coefficient,night_closeness,night_betwennesses,night_page_rank,night_weighted_degree,index,day_degree,day_clusterring_coefficient,day_closeness,day_betwennesses,day_page_rank,day_weighted_degree,stop,day_bus_degree,day_bus_clusterring_coefficient,day_bus_closeness,day_bus_betwennesses,day_bus_page_rank,day_bus_weighted_degree
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kopernika,2,0.0,0.063347083087802,0.004188212361588651,0.00017777625593464312,0.25,Oleśniczka,2.0,0.0,0.03237337831867293,0.021457084290183868,0.0010950144929600598,1.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sołtysowicka,2,0.0,0.06049947238832219,0.00926983783198419,0.000903178717648984,43.0625,Kątowa,2.0,0.0,0.05144243043145264,0.0010233805465222014,0.0014835738128059878,63.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kowalska 56,2,0.0,0.06311463378834581,0.0710940249614208,0.0007466095862349397,13.625,Ługowa,2.0,0.0,0.04902080038924705,0.0002805049088359046,0.0017640970970131751,63.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Północna,2,0.0,0.05047244556605435,0.0024880201424046346,0.001194414683239169,83.75,Kępa,2.0,0.0,0.03260517799352751,0.0024474823913814094,0.001252155757358885,3.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nowy Dwór (Stacja kolejowa),4,0.005330176836431472,0.05924497106640948,0.011189322359693532,0.0010235102516152205,70.0,Kępa (na wys. nr 36),2.0,0.0,0.03347871235721703,0.004266140591526285,0.0010573489471448205,2.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Szczecińska,2,0.0,0.05503295578165995,0.0,0.0011962696597373874,70.5,Zaprężyn - skrzy.,2.0,0.0,0.03337750538346861,0.011587010464990829,0.000264462927523621,0.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Szkoła Żerniki,2,0.0,0.05525571832433822,0.25352537202985265,0.00017854758031460904,0.25,Wołowska,2.0,0.26210648206565196,0.05971255000740851,0.0,0.0013006782934271146,126.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Końcowa,2,0.0,0.0638645477498886,0.0008555107344938679,0.0008810371489019952,46.3125,Leśnica - Hermes,3.0,0.0037968009776230584,0.03950786726140876,0.1502766518194288,0.0002816607879991119,1.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krzemieniecka,2,0.0,0.06040598440682728,4.873162411673931e-05,0.0009653413727036293,46.5,RUBCZAKA (Stacja kolejowa),2.0,0.0,0.03935162581779123,0.0,0.001577979706246108,47.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAŁBRZYSKA,3,0.0,0.056788166930797676,0.01617619189430652,0.001882882771494873,77.8125,Wschowska,2.0,0.0,0.04200760931880961,0.18761771188138648,0.0011030800543069834,26.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Świstackiego,3,0.027979865981949126,0.07003257328990228,0.07520101794948154,0.0007874989115764203,48.9375,Perzowa,3.0,0.006391576004396957,0.049925668979187314,0.017277252901376324,0.0008487632614467464,21.0625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rodła,3,0.006478977858135538,0.04094068361420546,0.049754988223190834,0.0005300743403802355,6.5625,LITOMSKA (ZUS),2.0,0.0,0.06706048756136118,0.0,0.0009445913719080233,98.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krajobrazowa,2,0.0,0.036388254210036386,0.011573760727725585,0.0007245613407189605,5.875,Las Osobowicki,2.0,0.0,0.05404680480118018,0.0024813895781637717,0.001086360753254369,13.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krakowiany - skrzy.,2,0.0,0.03308074008539447,0.00029374340092590083,0.0012724490220313344,3.8125,RĘDZIN,1.0,0.0,0.05127878864995546,0.0,0.0006606440011791686,6.8125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Węgrów (na wys. nr 7),3,0.0,0.03318029244955438,0.009707068792809378,0.0015029282577244804,4.0625,Rzemieślnicza,2.0,0.0,0.05008388740446157,0.0005610098176718092,0.001508317205659905,80.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Na Niskich Łąkach,6,0.0,0.06936043229292685,0.07445650702547581,0.0019420341640240789,133.75,Lekarska,3.0,0.0,0.06311667971808928,0.047352927577331505,0.0013449319374783774,77.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Żelazna,2,0.16584781687949438,0.06975423797550491,0.0,0.0007217059510668676,63.5,Rondo Obrońców Grodna,4.0,0.0,0.05950535252860834,0.0350507837183854,0.0013058742296631956,79.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krzelowska,2,0.0,0.038719553374454097,0.021786645730117044,0.0010739236523895348,8.5,Żmigrodzka (Obwodnica),4.0,0.021644100557370927,0.06180981595092024,0.023836752308000555,0.0011508215370869591,64.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilkszyn - Miłoszyn,2,0.0,0.037396182110710094,0.023838788567921963,0.0011799707384036284,8.5,Libelta,2.0,0.0,0.04915833130031715,0.009364548494983277,0.0010785931720421291,33.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Łososiowicka,2,0.0,0.040158767219238854,0.019731795579861204,0.0009369883781021827,8.5,Zbożowa,2.0,0.0,0.04664351851851852,0.017274170429850653,0.000842488802134923,23.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trawowa,2,0.0,0.05790076078906618,0.0015133876600698485,0.0009729283176329119,46.3125,Zabór Mały,2.0,0.0,0.028988634728815996,0.012345298460305472,0.0010637246502572374,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Królewiecka,2,0.0,0.059838575006957974,0.03372138145129996,0.0007550533861030144,43.125,Lutynia - Kolonia,2.0,0.0,0.03133382575904832,0.004956614213276205,0.0010491043334806803,0.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warmińska,2,0.0,0.05736392742796158,0.032229652290837546,0.0008790724344933284,43.125,Lutynia I,2.0,0.0,0.03234090361929219,0.007425673905337299,0.0009228031044180828,0.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Królewiecka (Park),2,0.0,0.05512467149541696,0.030763191379917156,0.0009030034358055962,43.125,Radakowice - Świetlica,2.0,0.0,0.030385282364472594,0.0024813895781637717,0.001240157034105196,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suwalska,3,0.037240991770285226,0.05308314301586322,0.02931568165615327,0.0012521821615045575,64.625,Lutynia - Straż,2.0,0.0,0.03341209633959292,0.009888568654347054,0.0007303795408573978,0.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Królewska,3,0.0,0.059090284457881,0.002325581395348837,0.0015479824092942281,88.375,Lutynia Osiedle ul. Wschodnia,4.0,0.0,0.03455371688244877,0.014811275680840898,0.002511021332852488,8.3125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,OSIEDLE SOBIESKIEGO,1,0.0,0.05579705443456822,0.0,0.0008302474697200844,44.0625,Lutynia Centrum,1.0,0.0,0.03340101943558079,0.0,0.0008117409531965267,2.4375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krępice,4,0.0003567722581193547,0.03997025469418108,0.026857893169450683,0.0013891385087884288,4.1875,Metalowców,4.0,0.0,0.06201908279470606,0.28975232341291246,0.001262010652256919,51.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ŻAR,4,0.0003567722581193547,0.041529843538728996,0.12665439351688915,0.0017522166189459887,10.9375,MIŃSKA (Rondo Rotm. Pileckiego),4.0,0.009461187226376002,0.05881494454173964,0.022107485782100086,0.0013968745800861562,108.4375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krępice - Wrocławska,3,0.0007135445162387094,0.04000186055165356,0.09805840575394141,0.0006089390049707557,1.125,Park Tysiąclecia,2.0,0.0,0.05563992820654425,0.014006750612641216,0.0008013088265861462,38.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Żurawiniec,2,0.0,0.03857194115536419,0.09617953091299603,0.0006539246694926016,0.75,ROD Tysiąclecia,3.0,0.018922374452752005,0.059317044450986164,0.003668141115546445,0.001288707702287631,117.5625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krępicka,4,0.0,0.04138196516215956,0.00036277986842461486,0.0018981602838591355,27.75,Rogowska,3.0,0.018922374452752005,0.06157372039724981,0.0,0.0021539394469001546,225.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krępicka - szkoła,2,0.0,0.04123909082190467,2.7073124509299617e-06,0.0010944732120567553,13.75,Tyrmanda,3.0,0.0,0.055964449382030275,0.02169289336189757,0.0015134889169739515,104.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mokrzańska,4,0.00019072654431799376,0.04315752496612636,0.130447338260642,0.0018241850098284663,15.1875,MOKRY DWÓR,1.0,0.0,0.03927875243664718,0.0,0.0007480417355275277,5.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lenartowice przy posesji nr 11a,2,0.0,0.03089080459770115,0.05818646163287037,0.000964993896165151,1.25,Mokry Dwór - Starodworska,2.0,0.0,0.04088257671823484,0.0024813895781637717,0.0013227485401872297,10.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Księginice P&R,1,0.0,0.02735542973471595,0.0,0.0007363663440234338,0.375,MUCHOBÓR MAŁY (Stacja kolejowa),3.0,0.10372393969005234,0.06643587207385426,1.2329886102677126e-05,0.0004424048886319203,32.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ołtaszyn,4,0.0,0.05523087791407103,0.01693965400546877,0.001766868048773515,44.0,Swojczyce,5.0,0.01527362007875939,0.04447141911277864,2.7742243731023533e-05,0.0017272403926622446,50.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kutrzeby,2,0.0,0.05238153246436838,7.851206107696889e-05,0.000942558119375872,18.625,Malinowa,2.0,0.0,0.05752212389380531,3.698965830803138e-05,0.0013461556757062387,42.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROD Storczyk,2,0.0,0.049831961988642946,8.121937352789885e-05,0.0010348589733705452,18.0,Ożynowa,2.0,0.0,0.054788933451159,6.473190203905492e-05,0.0014444818321160855,42.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kwiatkowskiego,2,0.0,0.04633620689655173,0.002325581395348837,0.0007196506711200307,4.0,Wyścigowa,5.0,0.0,0.0608026554013277,0.016845706887782624,0.0022707082686532635,74.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Połabian,2,0.0,0.04857933683556459,0.0046457481657958145,0.001040430375354961,12.875,Malwowa,2.0,0.0,0.05111618467782851,0.12940215464759644,0.0008999930574464886,2.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zabrodzie - pętla,1,0.0,0.04428652350790463,0.0,0.0004800675631005774,2.0,Marcepanowa,2.0,0.0,0.05178617322025186,0.009888568654347054,0.0010629605643210237,22.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kwiatkowskiego (Rondo),2,0.0,0.05731040916966547,1.3536562254649808e-06,0.0007221571002015105,6.25,Słoneczna,2.0,0.0,0.04925747112387704,0.007425673905337299,0.0014475217126846747,22.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,TYNIECKA (pętla),2,0.0,0.06078168068414729,0.0011614370414489536,0.0006446365556787599,6.25,Wilkszyńska,2.0,0.0,0.04136090727151434,0.020097714347363717,0.0007703611139534452,8.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zacisze,2,0.1500922023570135,0.06937721845756696,0.0,0.0011117865596385879,118.75,Małopolska (Ośrodek dla niewidomych),2.0,0.0,0.047333803147756634,0.20868640475933603,0.0010472801969759057,25.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Małopanewska,2,0.28982485617555326,0.07481513701609395,0.0,0.001365439679101468,237.5,Złotniki,2.0,0.0,0.0458501621252631,0.2071235916958217,0.0011326636773464594,25.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oleśniczka,2,0.0,0.03313810110974106,0.020161355822075424,0.0010263376271932244,1.625,Żernicka (Stacja kolejowa),2.0,0.0,0.048928549748072606,0.2102862074811584,0.0008941753603663649,25.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kątowa,2,0.0,0.05382400801101515,0.0008582180469447979,0.0013755445022461987,63.0,Maślice Małe (Brodnicka),3.0,0.10784402104695923,0.0533174571674274,0.005175469691598724,0.001754088875565302,126.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ługowa,2,0.0,0.051172200404617396,0.001627094783008907,0.001643795846674479,63.0,Rędzińska (Cmentarz),3.0,0.0,0.05533434024440478,0.010859547184932879,0.001568997969845037,96.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kępa,2,0.0,0.03336566440349176,0.0022958009583886074,0.0011736233414330304,3.125,Śliwowa,2.0,0.3235320631408777,0.051032037482588326,0.0,0.0011781583687614,84.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kępa (na wys. nr 36),2,0.0,0.03429574094751954,0.004039310176787503,0.0009910343804121016,2.75,Maślicka (Osiedle),2.0,0.0,0.05754265724280717,0.012040133779264214,0.0014127632574655361,96.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zaprężyn - skrzy.,2,0.0,0.03419619070340769,0.010907761864796816,0.0002478764025656845,0.25,Maślicka (Staw),3.0,0.10784402104695923,0.051452282157676346,0.0022193794984818826,0.001717087710360186,125.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wołowska,2,0.33218268722353206,0.06284252831567409,0.0,0.0018727566290728174,288.625,PILCZYCE,3.0,0.0,0.058401565103977975,0.0,0.0010612309892683032,66.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leśnica - Hermes,3,0.002556225488013968,0.044745057232049947,0.1305718746333848,0.00025656164322445963,1.375,Mikołowska,3.0,0.01527362007875939,0.04313851423678013,0.01724026324306829,0.0013722661834859005,36.1875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUBCZAKA (Stacja kolejowa),2,0.0,0.04455727682503497,0.0,0.0010962741965723861,47.25,Niedziałkowskiego,2.0,0.0,0.04138214304050932,0.014795863323212552,0.0013046352572576667,35.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perzowa,3,0.004303177750772279,0.05199201982951454,0.01619785039391396,0.0007949894868288321,21.0625,Miodowa,3.0,0.023643289807486395,0.03579040852575489,0.01599186227517223,0.001551415855679221,27.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,LITOMSKA (ZUS),2,0.0,0.07074695623560381,0.0,0.0007687934298019991,98.0,Szkolna,2.0,0.0,0.03666636338822673,0.013741658061433657,0.001212632393198638,18.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Las Osobowicki,2,0.0,0.05655290326823174,0.002325581395348837,0.0010170789501043715,13.25,Trzmielowicka,3.0,0.023643289807486395,0.03698774723509706,0.020479940816546707,0.0014370269996559824,27.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,RĘDZIN,1,0.0,0.05352919208265903,0.0,0.0006187083143234804,6.8125,Na Grobli,2.0,0.006582897910219473,0.05528879132940047,0.029369788696576915,0.0002549923527794308,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rzemieślnicza,2,0.0,0.05215281989084294,0.000492730866069253,0.001410479059225107,80.75,Rakowiecka,3.0,0.0021942993034064907,0.05846935074356184,0.03177719895812462,0.0009145219648259317,9.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lekarska,3,0.0,0.06645031679802195,0.04965481766250643,0.0012129306777401818,77.0,Miękinia - pętla,2.0,0.0037697329236098844,0.030683721638495507,0.005657876485365966,0.000578462904654266,0.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rondo Obrońców Grodna,4,0.0,0.06245007624718612,0.034399112001516095,0.001193104693420091,79.25,Miękinia - stacja PKP,3.0,0.0012565776412032947,0.030690731855913488,0.0032103940939845568,0.002129692785408371,2.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Żmigrodzka (Obwodnica),4,0.014572057328252647,0.06497922176048357,0.02459864092914963,0.0009267225663969163,64.375,Mrozów - Wyzwolenia,3.0,0.0,0.0325880402700845,0.10179091595641385,0.0013588146413483692,1.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Libelta,2,0.0,0.05182908455372748,0.013290196821615181,0.0007655138799081969,33.25,Modlińska,4.0,0.014734275287973725,0.06492669566618334,0.003745202903688177,0.0014349345863484211,69.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zbożowa,2,0.0,0.047208651259812266,0.01787187192607232,0.0007886276424464485,23.5,Rymarska,3.0,0.02946855057594745,0.061995231136066455,0.0012391535533190512,0.0010782761870499976,45.8125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zabór Mały,2,0.0,0.03166071494312116,0.011573760727725585,0.0009970094238927615,0.75,Okrzei,2.0,0.0,0.053430560159098445,0.0012853906262040903,0.001457912434934688,54.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lutynia - Kolonia,2,0.0,0.03451043338683788,0.0046457481657958145,0.0009832817456281234,0.875,Złotostocka,3.0,0.04642858725419872,0.05051707928549044,0.002160812539494166,0.0010142236188849173,57.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lutynia I,2,0.0,0.03573654685227509,0.006960500311340931,0.00086487910569251,0.875,Mrozów - Świetlica,2.0,0.0,0.03358473269719572,0.10316107454957384,0.000771179542309266,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Radakowice - Świetlica,2,0.0,0.033363075610039955,0.002325581395348837,0.0011623590940366443,1.0,Wojnowice - Główna,2.0,0.0,0.03156575546330383,0.004956614213276205,0.001039290941568194,0.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lutynia - Straż,2,0.0,0.037049801826641394,0.00926983783198419,0.0006844920862864415,0.875,Mroźna,2.0,0.0,0.04850454353974845,0.02873788203381471,0.0009989712544072982,14.9375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lutynia Osiedle ul. Wschodnia,4,0.0,0.03845981843388042,0.013885805560819774,0.0023520638315771693,8.3125,Wilczyce,2.0,0.0,0.04655999075732194,0.02710725459673566,0.0011208400137303909,15.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lutynia Centrum,1,0.0,0.037037037037037035,0.0,0.0007604635167225579,2.4375,Zgorzelisko,2.0,0.0,0.050864571500694185,0.030467148559715176,0.000845388798184017,14.9375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIŃSKA (Rondo Rotm. Pileckiego),4,0.006369817137498527,0.06004747940231811,0.022278474158702655,0.0013029284353499907,108.4375,Muchobór Wielki,3.0,0.0,0.05344118817133006,0.02648921905583897,0.0017630513211305775,104.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Park Tysiąclecia,2,0.0,0.0567357171130756,0.014605950672767144,0.000749804143180179,38.5,Muchobór Wielki (Roślinna),2.0,0.0,0.05372975134991,0.022622258526886856,0.0011125569736492808,69.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROD Tysiąclecia,3,0.012739634274997054,0.06055911555524259,0.0032135798792538644,0.001200064795959445,117.5625,Młodych Techników,3.0,0.10691869117292101,0.07120141342756184,0.0,0.0014156978839993649,170.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rogowska,3,0.012739634274997054,0.06297136999340998,0.0,0.00199766062739908,225.625,Strzegomska (Muzeum Współczesne),3.0,0.10691869117292101,0.06658405617513424,4.93195444107085e-05,0.0013679622582955637,161.1875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyrmanda,3,0.0,0.05705566244277848,0.022466632374042287,0.0014134067431683978,104.25,NOWY DWÓR (pętla),3.0,0.015833987039375146,0.05738697045211819,0.003594161798930382,0.0006989690199807237,48.0625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOKRY DWÓR,1,0.0,0.042027073254166054,0.0,0.000695030640418703,5.25,Zemska,3.0,0.013186747760247376,0.057468805704099825,0.004130511844396837,0.0014730593811924568,117.5625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mokry Dwór - Starodworska,2,0.0,0.04386859824525607,0.002325581395348837,0.0012254461471626794,10.5,Narodowe Forum Muzyki,2.0,0.0,0.07424465733235078,0.002539956537151488,0.00021155507372182938,2.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,MUCHOBÓR MAŁY (Stacja kolejowa),3,0.06983294091936425,0.06834075015893197,1.3536562254649808e-05,0.0003986945182436581,32.375,Słonimskiego,2.0,0.0,0.062393559374516176,0.035790576884546024,0.0009147601175236134,22.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swojczyce,5,0.010283082302620178,0.046471414676321196,2.4365812058369656e-05,0.0015623125119147334,50.6875,Opatowicka nr 59,2.0,0.0,0.047613421550094515,0.019678498219872692,0.0013244805413740656,9.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malinowa,2,0.0,0.060751624752755015,3.248774941115954e-05,0.0011056795049117275,42.375,OPATOWICE,2.0,0.0,0.04353932584269663,0.014795863323212552,0.001273586454775852,7.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ożynowa,2,0.0,0.05768327855657657,5.6853561469529194e-05,0.0012542537995182757,42.5,Opatowicka nr 127,2.0,0.0,0.04174651680737557,0.012345298460305472,0.0011489891056983433,6.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wyścigowa,5,0.007436592324281434,0.0644387831560018,0.013736903376018626,0.001655747654078745,74.625,Opatowicka nr 85,2.0,0.0,0.04548789435069699,0.01724026324306829,0.001410335244484944,9.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malwowa,2,0.0,0.053346566590161903,0.12286325364810352,0.0008435521411740526,2.5,OSOBOWICKA (Cmentarz),3.0,0.025900621692298963,0.06551780198341733,0.006975633062589584,0.001109667077110088,61.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcepanowa,2,0.0,0.05376680212566427,0.00926983783198419,0.0009840200467086716,22.25,OSOBOWICE (Stacja kolejowa),2.0,0.0,0.058435438265786996,0.026373626373626374,0.0013216581522698138,81.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Słoneczna,2,0.0,0.05104463437796771,0.006960500311340931,0.00134881109643381,22.25,OSOBOWICKA (Cmentarz II),3.0,0.041327139082293775,0.06426407271567533,0.005449809657383289,0.0010437022353679242,61.3125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilkszyńska,2,0.0,0.041735416868873144,0.017674238117154434,0.0007208348187342742,8.5,Serbska (C.K. Agora),3.0,0.08678264683036985,0.0645729850985419,0.0,0.0008607764868173081,54.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Małopolska (Ośrodek dla niewidomych),2,0.0,0.0478442280945758,0.18397090541552735,0.0008573203517204678,25.25,Łużycka,4.0,0.043391323415184924,0.06461957828910446,0.004411016753232742,0.0013079961583292216,91.8125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Złotniki,2,0.0,0.04631374872098659,0.18239795688153704,0.0008286478819486345,25.25,Ostowa,2.0,0.0,0.06191902896212645,0.028771789220597074,0.0012476728744589276,81.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Żernicka (Stacja kolejowa),2,0.0,0.04949925175549672,0.18557634169892875,0.0007786564094534903,25.25,Parafialna,3.0,0.0,0.05019617612256337,0.003791439976573216,0.0015297138066648495,43.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maślice Małe (Brodnicka),3,0.0726068174115184,0.054334091483447054,0.00491918672333974,0.001620070526746017,126.0,Odolanowska,2.0,0.0,0.0497131931166348,0.0008661744987130681,0.0008863599337164735,4.1875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rędzińska (Cmentarz),3,0.0,0.05654174884944116,0.010266128813926415,0.001428889185221418,96.5,Odrodzenia Polski,2.0,0.0,0.05176621708413616,0.002456729805958417,0.0006494214599495241,4.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Śliwowa,2,0.21782045223455523,0.05192609588213984,0.0,0.0010934613825538267,84.5,ZAKRZÓW,2.0,0.0,0.05402506870433675,0.004065779942357782,0.0010485606374998208,17.1875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maślicka (Osiedle),2,0.0,0.05921641534118295,0.01136800498145491,0.0012451807226364396,96.5,Świętokrzyska,2.0,0.18423953132975796,0.07272399169899847,0.0,0.0007566568395064615,47.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maślicka (Staw),3,0.0726068174115184,0.052320983147776355,0.002035898963099331,0.0015955729081822652,125.25,Partyzantów,2.0,0.0,0.056210335448776065,0.002388915432393693,0.0013167715763568442,54.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PILCZYCE,4,0.0,0.06482737826021408,0.0076048406746622626,0.00153758242221471,201.625,Oleśniczka - skrzy.,2.0,0.0,0.03248166357701298,0.02363639165883205,0.0007513626557071472,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mikołowska,3,0.010283082302620178,0.04499084488621501,0.0161653626445028,0.0012633706121061583,36.1875,Raków IV,2.0,0.0,0.03354140657511444,0.025809534084428893,0.0008251711655785232,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niedziałkowskiego,2,0.0,0.043081855525498446,0.013872268998565123,0.0012103203167268615,35.625,Zalewowa,2.0,0.0,0.04009152407481098,0.009888568654347054,0.0012755868744562953,6.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miodowa,3,0.015918026881733955,0.03999813962141296,0.016923410130763192,0.0014317252479042562,27.875,Os. Przyjaźni,2.0,0.0,0.06069734166729422,0.004894964782762819,0.0015449580876978942,77.8125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Szkolna,2,0.0,0.038717810192688634,0.01852884641416466,0.0011284468381316593,18.5,PORT LOTNICZY,2.0,0.0,0.041514293072366724,0.005872108256399981,0.001052062628075503,31.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trzmielowicka,3,0.015918026881733955,0.04150979824307366,0.013707122939058396,0.0013067178699118127,27.875,Strachowskiego,2.0,0.0,0.05500580085989217,0.020356641955519936,0.0010394374303146145,24.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Na Grobli,2,0.004431986696766887,0.06108388379856524,0.02754961150066329,0.0002334445976092233,0.75,Świt,2.0,0.0,0.05040335188543556,0.005924510272336359,0.000807828275217413,18.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rakowiecka,3,0.0014773288989222957,0.06499395405078598,0.02981021739718981,0.0007483819728656229,9.625,Piastowska,2.0,0.0,0.0675720992622401,0.00965738328992186,0.0005305806040650943,22.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miękinia - pętla,2,0.002538001712265066,0.03370038010893844,0.00533746649700842,0.0005421802580640244,0.625,most Grunwaldzki,3.0,0.1106429281254207,0.07072657072657072,0.0,0.0015597836199199128,153.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miękinia - stacja PKP,3,0.0008460005707550221,0.03370830556970956,0.0030416655386198118,0.0019961089505668417,2.875,Popowice,2.0,0.2614982857220795,0.06842686136344342,0.0,0.0011666741308299275,125.875
